id_arrecadacao;id_uf;co_periodo;ANO2;MES;va_icms_primario;va_icms_secundario;va_icms_terciario;va_icms_terciario_atacadista;va_icms_terciario_varejista;va_icms_terciario_transportes;va_icms_terciario_comunicacao;va_icms_terciario_outros;va_icms_energia;va_icms_energia_secundario;va_icms_energia_terciario;va_icms_combustiveis;va_icms_combustiveis_secundario;va_icms_combustiveis_terciario;va_icms_divida_ativa;va_icms_outras;va_icms_total;va_outros_tributos_ipva;va_outros_tributos_itcd;va_outros_tributos_taxas;va_outros_tributos_outros;va_outros_tributos_total;va_receita_tributaria_total
3748;AL;201807;2018;7;146686.33;63962914.2;147536792.95;57699889.45;48754706.25;5453949.93;21234973.35;14393273.97;36382238.35;36382238.35;0;75490026.81;75490026.81;0;1337628.17;5826711.35;330682998.16;32119780.51;1169494.17;459159.88;15991406.29;49739840.85;380422839.01
4017;SE;201807;2018;7;12075384;63554851;112318942;39009038;33911003;3908163;16107369;19383367;29874026;27744091;2129934;58795822;56433248;2362573;2827712;1785108;281231848;18112922;1277977;40236;5020597;24451733;305683582
4285;BA;201807;2018;7;9474089;499076286;723558986;275502735;260953263;26190523;104677182;56235280;223967369;191503794;32463574;473471449;455243655;18227794;10717704;40798234;1981064121;135490031;9886283;78023009;279011584;502410909;2483475030
4554;MG;201807;2018;7;12768589;1199039501;1408546607;678407128;364518274;57510861;246631935;61478409;392344926;44587332;347757594;921500612;780050785;141449827;40155791;129113997;4103470023;235967634;68324172;179981321;0;484273127;4587743150
4823;ES;201807;2018;7;563388;277920387;307977922;139023526;72218556;25488769;43235770;28011300;101648159;15247223;86400935;155737346;0;155737346;6008638;6400488;856256332;67465658;4651083;63728179;28026995;163871917;1020128249
5090;RJ;201807;2018;7;465740633;649859526;1298098743;571107972;282492661;77521782;260096145;106880180;439841092;8709374;431131717;498482082;373164936;125317145;21319220;26854804;3400196101;90399148;73841326;1467793;481166305;646874575;4047070676
5359;SP;201807;2018;7;36571865;4256156991;4865897390;2372945928;1134079126;287007827;858153536;213710972;683034145;2153622;680880523;1232996905;997874668;235122236;37496235;652201632;11764355167;542602224;179305533;532515275;176314419;1430737453;13195092621
5628;PR;201807;2018;7;75658206;382604346;728266242;423003860;116844691;48769316;131280966;8367409;327323052;327323052;0;366003121;296551265;69451856;5950824;525354849;2411160640;88553626;36423220;6768698;262082295;393827839;2804988479
5897;SC;201807;2018;7;5609648;528908011;634357516;280908467;195627573;47798416;84684337;25338721;189496010;189496010;0;296001655;296001655;0;8658599;37689487;1700720930;191699463;24798552;79234051;2806366;298538433;1999259363
6166;RS;201807;2018;7;12440251;965463274;985873403;485556040;275459816;21676153;200631882;2549510;290644628;11503512;279141116;514986610;474554176;40432434;43101560;115443909;2927953639;81666525;50171238;31701941;0;163539705;3091493344
6434;MS;201807;2018;7;113341360;45859303;354461243;197064878;101666987;12878519;34162145;8688711;45794863;2742932;43051930;275929527;4738330;271191196;943851;20100279;856430428;24186892;20355061;4711528;39502743;88756226;945186654
6970;GO;201807;2018;7;29198705;253800642;498280859;206718670;170732354;28973374;88163188;3693272;174386397;5585785;168800611;356392659;104582893;251809766;9895008;41585939;1363540212;127470190;19455347;34786915;16812275;198524729;1562064941
7239;DF;201807;2018;7;1254564;141778771;365747184;135144171;97292866;6040263;78549286;48720597;58721205;249481;58471724;145813911;28446304;117367606;8436670;3910155;725662462;43560505;13843078;7021617;7688;64432889;790095352
796;AM;201807;2018;7;192958.88;264042120.01;232493398.26;103809631.44;64211086.82;31065044;33407636;0;31054008.9;27530792.03;3523216.87;189669494.13;103955695.49;85713798.64;1622530.78;0;719074510.96;30649970.93;749538.89;6370490.51;47984232.42;85754232.75;804828743.71
6702;MT;201807;2018;7;24044561.55;221560880.4;325789977.52;133704641.8;112266093.54;39587739.88;37012312.37;3219189.93;92755165.17;7353010.69;85402154.48;291481588.91;20592731.12;270888857.79;11385155.17;6634916.45;973652245.17;62244182.92;5364961.96;3480635.35;132503469.52;203593249.75;1177245494.92
260;RO;201808;2018;8;9415193;12590484;175391977;58709430;40413203;8111702;15375149;52782491;24396210;0;24396210;71835477;1269523;70565954;2961677;9691167;306282188;28199143;1429082;8732977;92216782;130577986;436860175
797;AM;201808;2018;8;145997;283324555;221220188;96151745;58142185;33355402;33570855;0;31849474;28813502;3035971;222586153;144477792;78108360;3866733;0;762993102;28627166;1449163;5844507;59674025;95594863;858587965
1066;RR;201808;2018;8;34213;23032875;32985186;12882449;15113568;311674;4671692;5803;83270;83270;0;155484;1438;154046;519247;10280183;67090458;6040779;201838;199190;1947169;8388976;75479434
1335;PA;201808;2018;8;4866828;275767096;317242218;88830482;75065188;32185714;47021968;74138866;113951149;1993457;111957692;259838767;0;259838767;13130785;1883800;986680643;55638128;2958772;69741920;97585321;225924141;1212604784
1602;AP;201808;2018;8;886566;12589343;31721745;8684925;16013871;183175;5331183;1508590;4191843;127338;4064504;24237120;21488398;2748722;141601;0;73768220;8436926;77263;2765830;46323909;57603929;131372149
1870;TO;201808;2018;8;3823374;43253863;87247634;21783392;41416075;3270370;13336259;7441536;30312287;30312287;0;77498546;77498546;0;1803766;0;243939473;28506180;1568735;4130086;2938956;37143960;281083433
2139;MA;201808;2018;8;2967267;83593081;225836547;91758501;81578856;16014085;31489990;4995113;74406058;4982506;69423551;242678745;203094221;39584523;2341337;20633096;652456134;17415946;2316441;12665888;8642740;41041015;693497149
2407;PI;201808;2018;8;25716795;57518141;126353541;38739372;60256666;3655775;21631050;2070676;53771700;630225;53141475;118823351;0;118823351;465162;339392;382988085;27237008;1052577;19111940;4080701;51482227;434470312
2676;CE;201808;2018;8;546917;206045294;423105420;195727090;146614354;15353135;62489108;2921731;143937365;143937365;0;265100965;249699738;15401227;3924926;34115814;1076776704;27126677;5048108;1824437;214270;34213492;1110990196
2945;RN;201808;2018;8;6574967;86277164;225049993;79258119;92270378;3126082;25793129;24602282;57797557;836694;56960862;109196347;101042405;8153942;0;0;484896031;44146897;2773503;0;1413015;48333415;533229446
3214;PB;201808;2018;8;677241;70029965;207581231;81523848;88661685;7190109;26345617;3859971;57740760;362380;57378379;100372078;7477487;92894591;531335;20589572;457522184;34441803;3207514;1833864;4645187;44128369;501650554
3481;PE;201808;2018;8;656544;213874612;704744458;296793340;256922999;21260371;64293915;65473833;150523665;150523665;0;194220142;168805820;25414322;4489416;11302813;1279811650;27455359;4988698;36345229;20259631;89048917;1368860567
3749;AL;201808;2018;8;167576.56;57040282.38;143179498.89;57365843.36;47473538.73;5220161.41;18686662.01;14433293.38;37375544.75;37375544.75;0;66209149.16;66209149.16;0;1254398.78;5358952.59;310585403.11;24963899.88;1034221.02;525834.93;8874330.06;35398285.89;345983689
4018;SE;201808;2018;8;12125874;67408495;113934754;37689228;34584622;4073868;16074331;21512703;30104747;27996261;2108485;51132190;49086301;2045889;2630777;2109262;279446102;18648017;1697992;42613;5348069;25736693;305182795
4286;BA;201808;2018;8;18263042;503344795;692122914;267263286;239040666;29999340;100345088;55474532;261357127;206525312;54831814;445586900;430555652;15031247;14961994;46861497;1982498272;129452910;14363860;74778691;278223175;496818636;2479316909
4555;MG;201808;2018;8;18485359;1121418654;1372447723;638477034;354967027;62605389;250589686;65808587;612629123;78817328;533811795;939275790;802727577;136548213;37419816;134861938;4236538403;173853765;73815553;168297196;0;415966514;4652504917
4824;ES;201808;2018;8;194316;270905232;316898673;137562017;76875215;25366691;44228065;32866685;97396969;14609545;82787423;147074153;0;147074153;5463391;8206769;846139505;46635411;7023532;63440175;25040827;142139947;988279452
5091;RJ;201808;2018;8;316538304;560398731;1321378579;546865490;272322903;82723847;257753527;161712809;402531676;6064592;396467083;581487401;497175041;84312359;22163163;24454282;3228952138;77198630;98671871;2001530;494827654;672699686;3901651824
5360;SP;201808;2018;8;28195103;4073494385;4713621543;2301429753;1072581286;283421167;814393859;241795477;905137689;5340899;899796789;1437964771;1123783582;314181189;45121281;657397454;11860932229;570864352;216563394;609591193;212349570;1609368511;13470300741
5629;PR;201808;2018;8;65170209;350171513;711539750;392639670;113454516;40717256;156024980;8703328;413091623;413091623;0;432436810;354445653;77991157;6930590;602365159;2581705654;88950068;46117945;7241156;237925482;380234651;2961940305
5898;SC;201808;2018;8;5296142;698729867;640337970;274700637;198701417;48317864;92586574;26031478;13051877;13051877;0;296079764;296079764;0;9100771;39306080;1701902471;186493766;25042644;79085518;2663427;293285355;1995187826
6167;RS;201808;2018;8;14264819;907027201;922290796;442141489;266586702;23058339;189572438;931826;327223813;12356703;314867110;529613664;487274400;42339263;54724579;125128917;2880273792;64407452;53888384;41117744;0;159413582;3039687374
6435;MS;201808;2018;8;102603353;46301248;338999870;177287392;102509075;14323043;34023978;10856381;48243569;1166696;47076872;268261524;5296140;262965384;1275090;19133884;824818541;22406805;15548358;4654875;40236000;82846039;907664581
6703;MT;201808;2018;8;31109250.59;205531732.39;343426411.56;130714381.92;131229937.62;39040609.32;38948181.46;3493301.24;183210250.5;4676184.44;178534066.06;225727429.71;29942312.75;195785116.96;6755540.89;6254539.63;1002015155.27;47596510.62;6394404.73;3319279.89;60215844.86;117526040.1;1119541195.37
6971;GO;201808;2018;8;27851642;229068100;507394585;200529320;193036714;31444188;78741945;3642416;164025814;861099;163164714;353681734;92556514;261125220;9592691;36618647;1328233216;132653313;27234769;34599604;15021696;209509384;1537742600
7240;DF;201808;2018;8;1468550;126727792;345806587;130735075;100955722;6908857;81154722;26052210;61109970;352175;60757795;149540151;26588730;122951420;8520955;2943946;696117955;38372836;9070360;6053050;7959;53504206;749622161
529;AC;201808;2018;8;36850.9;14919110.71;54536862.5;19903958.93;20832712.1;366854.6;6992165.35;6441171.52;13488404.07;0;13488404.07;22237751.33;17675912.94;4561838.39;6716037.87;0;111935017.38;6670870.08;227851.74;699993.28;0;7598715.1;119533732.48
261;RO;201809;2018;9;6151534;13668453;175515564;60745474;37932714;6727741;14962271;55147362;26605554;26605554;0;67813590;1358569;66455020;2862078;9461438;302078214;17534412;937613;7679870;100237112;126389009;428467224
530;AC;201809;2018;9;106931.4;15519975.61;51458056.42;18121231.42;19733173.09;504689.87;6976987.79;6121974.25;5754462.78;0;5754462.78;24823336.34;18498927.02;6324409.32;10418698.34;0;108081460.89;5270704.51;282335.23;695172.99;0;6248212.73;114329673.62
798;AM;201809;2018;9;177267;344217135;247439760;109452472;63277892;40744510;33964885;0;33649242;28793691;4855551;186665389;126257751;60407637;1534842;0;813683636;23260087;423520;6244289;55764785;85692683;899376319
1067;RR;201809;2018;9;20572;26972414;33434899;12747440;15619306;456817;4607133;4203;49955;49955;0;134943;0;134943;383353;11024403;72020539;3214961;75735;158686;1664181;5113563;77134102
1336;PA;201809;2018;9;4954590;245792931;314557483;84249436;74996781;31979115;48339539;74992612;111829377;2360613;109468764;289776169;0;289776169;8668467;1835647;977414664;49537128;3204600;66146898;21894180;140782806;1118197470
1603;AP;201809;2018;9;453111;11720653;32493662;10868285;14741937;107479;5491561;1284397;5216435;17657;5198778;19248800;16506370;2742430;115598;0;69248262;5856660;119062;2172403;14158856;22306982;91555244
1871;TO;201809;2018;9;3439782;40596480;84562124;24600291;38003245;3017002;12577701;6363883;31751893;31751893;0;86857341;86857341;0;1908992;0;249116614;30370852;1792100;3700047;3578192;39441192;288557807
2140;MA;201809;2018;9;3229430;90966733;229550505;97231740;80311389;16605965;29833125;5568285;80429178;7855199;72573979;246204885;188147874;58057010;2039392;20991581;673411708;13185359;1277808;10499444;5959116;30921728;704333437
2408;PI;201809;2018;9;24726572;43576218;119077559;37210756;55672307;3333521;21692371;1168601;60808174;403036;60405137;119415398;0;119415398;364047;369967;368337937;23468611;39169719;17223417;3373975;83235724;451573661
2677;CE;201809;2018;9;488847;212126941;411355139;196355582;135833857;16343823;60839860;1982015;153700050;153700050;0;235549892;220336731;15213161;3672193;34563927;1051456992;21288586;5627267;1777683;101775;28795312;1080252305
2946;RN;201809;2018;9;7762202;83665564;227377838;79996422;92247317;3125672;25793129;26215295;57797557;836694;56960862;109196855;101042405;8154450;0;0;485800018;31199614;1251337;0;1569028;34019980;519819998
3215;PB;201809;2018;9;695783;78238795;216697562;88283050;89717252;7501828;27167580;4027850;59337479;218437;59119042;135783950;8950357;126833593;520156;22283769;513557496;26402764;2915101;1453127;4632644;35403638;548961135
3482;PE;201809;2018;9;646760;231142740;733026836;298630970;286215008;23620599;64333678;60226581;152861388;152861388;0;361562866;340517994;21044872;3761719;8788945;1491791254;17808813;7408043;12937489;15962180;54116525;1545907779
3750;AL;201809;2018;9;151124.72;60332584.88;141857261.55;58537150.65;47897375.06;4887769.18;17092109.96;13442856.7;39820104.74;39820104.74;0;87651240.77;87651240.77;0;1057699.79;6040483.43;336910499.88;18504420.19;2125618.43;495080.75;4388198.24;25513317.61;362423817.49
4019;SE;201809;2018;9;13278093;57926011;122863356;42260568;37556957;3846919;16073953;23124956;36412753;34179253;2233499;61666328;58622709;3043619;97853873;35345073;425345490;17213273;2895958;37171;17760177;37906581;463252071
4287;BA;201809;2018;9;23367480;515620003;722786152;282150364;253917954;28658138;101530423;56529271;280140582;224353593;55786988;548840471;537062322;11778149;11209717;44484249;2146448657;129713898;11519372;76392987;280186141;497812399;2644261056
4556;MG;201809;2018;9;18017268;1127646066;1400824412;677288931;358775633;60016645;239903089;64840114;1407406898;126914261;1280492637;968732723;821250411;147482312;40360650;123391338;5086379355;104370143;61990106;142619585;0;308979834;5395359189
4825;ES;201809;2018;9;259928;310504895;289130606;139585592;75440657;27494143;42500537;4109677;105737103;15860565;89876538;180753226;0;180753226;5963884;5851801;898201445;23485794;8960663;40592765;24584292;97623515;995824961
5092;RJ;201809;2018;9;52668363;546556375;1347602459;551907105;296446679;90955094;275087330;133206249;521071741;29343718;491728022;378756831;295878837;82877994;23893124;3142572;2873691468;54801001;71298151;1510861;443638239;571248252;3444939721
5361;SP;201809;2018;9;29380426;4001384481;4672424082;2269540965;1075344205;296818994;816898356;213821560;897575925;7906336;889669588;1552085541;1140915197;411170343;38637281;653426235;11844913973;546877876;150798716;520959474;147343114;1365979182;13210893156
5630;PR;201809;2018;9;58037101;380004080;736912239;427706677;117579504;39548920;143771624;8305514;409607012;409607012;0;442788108;393671035;49117073;7706791;544295543;2579350874;76376671;33572464;5980598;247488097;363417830;2942768704
5899;SC;201809;2018;9;6120071;721230294;669701359;290090584;207739868;50251218;95336413;26283274;213050116;213050116;0;309513804;309513804;0;8182141;39998591;1967796379;154611829;20317321;65888884;3505894;244323929;2212120309
6168;RS;201809;2018;9;13831339;1003838426;979788036;501951524;273857337;25773843;177391546;813785;409000206;14776027;394224178;558883979;517881128;41002850;51442371;109630065;3126414425;41910995;43661891;29741126;0;115314013;3241728438
6436;MS;201809;2018;9;80952838;51655381;331368776;181654131;93995326;13918648;33534723;8265946;49848625;1266523;48582101;296586530;6880275;289706255;1289640;17644444;829346236;17120883;13415437;4004137;34405539;68945998;898292235
6704;MT;201809;2018;9;33582283.13;191123337.54;317154005.19;130672512.49;116717242.29;27515932.91;39098585.23;3149732.27;108052975.74;6158562.27;101894413.47;367134701.67;21798719.75;345335981.92;8730914.8;37210254.09;1062988472.16;31047368.12;5954894.59;2333891.76;86428217.11;125764371.58;1188752843.74
6972;GO;201809;2018;9;27350905;240309093;526775140;218850279;190705234;30550056;82230144;4439425;177765959;1292652;176473307;314963523;94613375;220350148;10923629;34160768;1332249020;156447107;38587316;35252523;14109430;244396377;1576645398
7241;DF;201809;2018;9;1510628;141043384;349378553;137281837;100084041;5605819;81703242;24703612;64727213;339413;64387800;160655765;33422945;127232820;10277984;1949037;729542567;34347374;8528012;21522889;4239;64402515;793945083
262;RO;201810;2018;10;6226378;16048452;193325321;73777201;40793586;7759590;15121399;55873544;24965202;0;24965202;86426030;1923648;84502382;3797244;10090564;340879195;16365021;1304602;10429599;89902046;118001269;458880465
531;AC;201810;2018;10;160845.34;13709425.87;53561550.3;19157230.5;20055839.09;354983.51;6938828.36;7054668.84;15512692.48;0;15512692.48;24896578.97;19429865.69;5466713.28;9822409.01;0;117663501.97;4363503.7;278652.22;724418.3;0;5366574.22;123030076.19
799;AM;201810;2018;10;151723;307675827;257711180;111021144;75380657;37407572;33901807;0;32975962;28660381;4315580;178515565;129382626;49132938;1353950;0;778384210;25714303;682862;5473887;50646044;82517099;860901309
1068;RR;201810;2018;10;37185;35098869;36501799;14674702;16944494;352690;4526122;3791;35035;35035;0;211415;36;211379;453019;11623807;83961129;2651954;282412;150307;1773564;4858237;88819366
1337;PA;201810;2018;10;4316620;263736985;285319029;76818534;76116766;32819248;47638135;51926346;125864095;2256411;123607684;306657709;0;306657709;12080664;1664717;999639819;49818177;2744937;67351901;178936630;298851645;1298491464
1604;AP;201810;2018;10;301301;10310874;41009350;18362250;14887212;156546;5236665;2366675;5894649;46466;5848182;28448372;25759008;2689363;219848;0;86184398;3764940;148403;2108466;48570783;54592593;140776991
1872;TO;201810;2018;10;5851269;39944647;84309134;22973071;38566133;3069467;13107933;6592528;31430575;31430575;0;78347080;78347080;0;1901676;0;241784383;13194774;2141954;3666955;2865924;21869609;263653992
2141;MA;201810;2018;10;3548460;91515147;231841105;96583466;79781156;19132622;30586430;5757428;84102378;5759825;78342552;154964784;147640925;7323859;2484609;20834547;589291033;13312321;1388383;11495947;7787917;33984570;623275603
2409;PI;201810;2018;10;27338549;52283156;120023247;38147099;54996193;3675190;21791813;1412951;167522221;504179;167018042;119586661;0;119586661;395311;176605;487325753;23577419;1033334;15939893;1164565;41715213;529040966
2678;CE;201810;2018;10;552345;209597890;412863451;193467593;143691794;14729176;58733430;2241455;149635936;149635936;0;234474656;208064675;26409980;4140737;33161559;1044426577;20970565;81251253;1915902;171876;104309597;1148736175
2947;RN;201810;2018;10;7169728;85288929;234876250;78540734;91712729;2810934;26223808;35588044;59140822;1018238;58122584;100139898;92572600;7567297;0;0;486615630;26161204;1316671;0;1033142;28511019;515126649
3216;PB;201810;2018;10;615605;73415065;218614717;88757320;91373106;8249867;26467577;3766845;61141721;158570;60983151;127269904;10027065;117242838;506276;19851135;501414426;26390960;3620682;1665305;5314733;36991682;538406108
3483;PE;201810;2018;10;650310;229418925;722291583;312940424;263179472;23756498;59848177;62567012;155651146;155651146;0;258035878;233240299;24795579;4206033;12131296;1382385171;15431920;7099819;13155590;20159180;55846509;1438231680
3751;AL;201810;2018;10;133769.08;69507995.11;151824612;59893156.36;49102722.16;6264209.04;21211110.95;15353413.49;34481821.28;34481821.28;0;91601411.35;91601411.35;0;1130070.93;5279677.73;353959357.48;15972478;1105604.74;2816786.82;14731287.84;34626157.4;388585514.88
4020;SE;201810;2018;10;15067490;61132157;112525697;37956249;35366186;4252517;15986911;18963832;29583407;27561569;2021838;48337340;46003794;2333546;4750543;3090938;274487575;19481090;2221052;46418;5148237;26896798;301384374
4288;BA;201810;2018;10;19884274;520942222;699036934;273526308;249159175;29300009;93495322;53556119;255534859;203659465;51875394;491127433;477932590;13194842;11787686;55191576;2053504987;104326752;13673799;71502841;282846086;472349479;2525854467
4557;MG;201810;2018;10;20621509;1116631520;1426560168;652169358;376133311;58764084;274404659;65088756;545924312;87464551;458459761;1071073431;940482401;130591030;32030038;141022743;4353863721;88283468;75278964;150915342;0;314477774;4668341495
4826;ES;201810;2018;10;520942;256661268;321621970;135981275;73366298;27413331;43221188;41639878;112888191;16933228;95954962;154254404;0;154254404;5025171;12255498;863227445;19154112;5528429;40914828;24883001;90480372;953707818
5093;RJ;201810;2018;10;68027613;555295483;1322910680;546951615;275271642;78677276;295096275;126913870;494406349;16132456;478273892;200800243;120875368;79924874;28359871;24365121;2694165362;46413859;89106837;1991852;440434566;577947115;3272112477
5362;SP;201810;2018;10;44715770;4148284671;4842187413;2433613229;1107164745;286911671;806389611;208108155;928509342;7810360;920698982;1368908126;888784934;480123191;27096215;725870020;12085571560;475048618;201378724;568890097;196642125;1441959566;13527531127
5631;PR;201810;2018;10;67676074;357697679;704048952;398016373;108911644;40223215;148727581;8170139;400069880;400069880;0;430614830;371007370;59607460;6597568;582666931;2549371914;68686084;49434486;6271774;245359230;369751574;2919123488
5900;SC;201810;2018;10;6412088;743110289;655469601;283326644;201540444;50130524;92794515;27677472;243735443;243735443;0;273734326;273734326;0;9052078;41913245;1973427071;182622500;27292257;75100817;5833239;290848814;2264275885
6169;RS;201810;2018;10;12681774;968888704;939357331;495473170;251703836;22340649;169104517;735157;372497209;12603453;359893756;489316192;445562602;43753590;48801621;95123660;2926666494;31851024;58033377;38219582;0;128103984;3054770479
6437;MS;201810;2018;10;74029921;50538920;325909151;173913769;98222748;12191009;32786324;8795300;44662608;867283;43795325;270625568;5026591;265598977;3087937;18738328;787592436;17233381;14515863;5701786;32053824;69504856;857097292
6705;MT;201810;2018;10;40935051.54;202660973.54;346296587.78;142867014.18;131266679.82;30063508.54;38227428.14;3871957.1;123310997.32;4139235.94;119171761.38;201676263.88;22557597.54;179118666.34;8642822.28;5216482.37;928739178.71;28567580.82;9014760.32;3278501.33;77735054.16;118595896.63;1047335075.34
6973;GO;201810;2018;10;29002433;237016339;519291332;207185015;203233177;29048120;75145282;4679736;168242694;662230;167580464;367409609;102172903;265236705;10016809;37593416;1368572635;153720633;143617681;36037873;13851068;347227257;1715799892
7242;DF;201810;2018;10;1316607;126679406;342253952;130708013;98355951;6551864;80779276;25858846;70263812;222507;70041305;143396288;32999864;110396423;8542508;2320174;694772750;28421151;10516334;6071949;4089;45013524;739786275
263;RO;201811;2018;11;5635316;14070363;178927826;64173451;37446137;7344142;14551059;55413037;28421605;0;28421605;98853640;1930412;96923227;2556913;10153597;338619263;8905437;832359;10010507;88135926;107884232;446503495
532;AC;201811;2018;11;66544.24;13843703.37;57092340.83;20861585.21;21948616.04;363898.56;6861590.55;7056650.47;20063259.56;0;20063259.56;28407146.18;22223935.46;6183210.72;1023578.35;0;120496572.53;2848606.87;523134.7;629848.47;0;4001590.04;124498162.57
800;AM;201811;2018;11;163549;325608823;249402711;107676726;69351965;39029230;33344790;0;37983618;34319785;3663832;230054992;141262003;88792989;1404173;0;844617869;16083057;702288;5377742;61468347;83631435;928249304
1069;RR;201811;2018;11;24027;36730884;36930689;16699202;15189264;364427;4676096;1700;177177;177177;0;106727;0;106727;423348;14496997;88889849;1669361;136767;92566;15828839;17727533;106617382
1338;PA;201811;2018;11;4216869;211351815;343230476;80871219;80537240;31902148;46487021;103432848;77897774;2175542;75722232;309539776;0;309539776;9658603;1491236;957386549;41183761;4075516;68184652;97364592;210808521;1168195070
1605;AP;201811;2018;11;312238;10800359;36404339;14481980;15630824;102082;5067596;1121856;6597432;111844;6485587;23123906;20777915;2345990;118993;0;77357270;2380898;61420;1547403;66090889;70080613;147437883
1873;TO;201811;2018;11;5109161;40905514;90234014;28708569;38594998;2843471;13639562;6447412;31146366;31146366;0;99812563;99812563;0;2065018;0;269272639;8952410;2158173;2807721;3229257;17147562;286420202
2142;MA;201811;2018;11;3062787;92093180;245123270;100494957;86507168;22458324;28109604;7553214;90552527;2856906;87695621;237686415;229126867;8559547;2928974;22363361;693810516;10939147;2207866;10387011;6482922;30016948;723827465
2410;PI;201811;2018;11;28027448;51747366;126301672;40627164;56831287;3784811;22373328;2685080;13853164;516478;13336686;137452240;0;137452240;706821;231390;358320105;13062243;1494215;15145287;1453646;31155392;389475498
2679;CE;201811;2018;11;515626;212929466;428290938;205491225;149178403;15767110;55663894;2190304;156078854;156078854;0;234796219;205538597;29257622;3834625;34933552;1071379282;17311921;6709742;1790131;98019;25909814;1097289097
2948;RN;201811;2018;11;10186310;88247441;234648122;81943045;88686619;2814110;25558036;35646309;60186642;1145183;59041459;108666999;99252951;9414047;0;0;501935515;22849374;2011204;0;1153961;26014541;527950056
3217;PB;201811;2018;11;679364;68563190;220354145;93232960;89678729;8413910;25275421;3753124;68383536;147070;68236466;118442169;11906184;106535984;810117;20607493;497840018;16961249;4960236;1344501;5648657;28914644;526754662
3484;PE;201811;2018;11;677399;240597234;742657973;308172459;282224276;23146216;63890233;65224789;164220878;164220878;0;199272176;162104851;37167325;4017803;9502860;1360946323;11195485;20020146;12109233;20177626;63502490;1424448813
3752;AL;201811;2018;11;147979.03;73121163.7;159919940.13;65654729.38;53220030.05;6900007.36;17785699.32;16359474.02;39571957.96;39571957.96;0;79886591.28;79886591.28;0;1321434.13;6041500.68;360010566.91;10162655.09;2065580.56;1147771.84;3825624.41;17201631.9;377212198.81
4021;SE;201811;2018;11;13925080;71418110;125811669;44599609;37358971;4252133;15967356;23633599;32751875;30657867;2094008;55343697;50610865;4732831;6012191;8726045;313988670;17890682;4311968;37216;7872434;30112301;344100972
4289;BA;201811;2018;11;26968821;540573290;746184213;296157767;271440926;29076677;94552052;54956790;261698412;228998509;32699903;434915456;416872866;18042590;24327252;52972854;2087640300;85446810;12328031;78315282;283186552;459276676;2546916976
4558;MG;201811;2018;11;21157535;1209032533;1441108070;710626797;388385393;62110843;217218043;62766994;186563315;78750061;107813254;942798062;792039315;150758747;21227555;133876606;3955763676;63475837;63085950;132387701;0;258949488;4214713164
4827;ES;201811;2018;11;694573;326459446;301035766;151022784;73844163;25092336;39406700;11669781;107014218;16052132;90962086;187118817;0;187118817;5260542;8734648;936318013;14334757;7263601;34935393;24813567;81347320;1017665333
5094;RJ;201811;2018;11;661572661;610793790;1369992548;575273785;301910845;77784976;290032693;124990246;467725402;49239642;418485760;490644304;353519243;137125060;747046527;131887780;4479663014;34573436;74718700;2626736;505319035;617237910;5096900924
5363;SP;201811;2018;11;46063204;4143529696;4840559171;2492465893;1060162972;310794502;788684976;188450827;950909051;6438099;944470952;1073850203;749748403;324101799;23596552;718649481;11797157362;380756214;174349552;487362886;170613235;1213081888;13010239251
5632;PR;201811;2018;11;67356396;358007013;727507008;428360554;111113532;40686082;138751518;8595322;475901563;475901563;0;425045658;337442493;87603165;5461363;653517845;2712796846;59064408;39562628;5966819;256150563;360744418;3073541264
5901;SC;201811;2018;11;6014306;598555753;709294985;319790065;207622334;53016729;96438231;32427623;222491816;222491816;0;318366699;318366699;0;0;46545936;1901269498;94012409;33258711;60502019;2571928;190345069;2091614567
6170;RS;201811;2018;11;9610430;1088543199;976023605;527831321;262910152;23922422;160606644;753064;309878872;11231371;298647500;496648477;462357089;34291388;44830370;121790212;3047325168;22821348;49892406;30814776;0;103528530;3150853699
6438;MS;201811;2018;11;77244213;51655139;344648060;185206188;104295253;12877014;17401313;24868291;52429585;932579;51497006;321574696;4633043;316941653;1656827;18635563;867844087;12595584;12325285;7770615;28965005;61656490;929500578
6706;MT;201811;2018;11;38519728.9;196113749.61;315343067.8;144059781.9;106460861.28;27228812.97;34118306.38;3475305.27;121912844.07;3996576.31;117916267.76;232239754.13;21642883.03;210596871.1;7070877.96;5506396.17;916706418.64;13485818.92;7538972.04;2657864.37;56704670.57;80387325.9;997093744.54
6974;GO;201811;2018;11;27706870;245960262;516563487;219957856;186487580;30294713;75147419;4675917;195238632;1879418;193359214;363874698;123122459;240752239;10106481;38013046;1397463480;182487992;7594805;38535941;16753554;245372293;1642835773
7243;DF;201811;2018;11;1731847;140346626;361664332;147653036;101212114;5951908;78476974;28370299;72508896;302144;72206752;152433373;28350981;124082391;8792091;4004213;741481382;21861557;12055268;5605455;2738;39525019;781006402
264;RO;201812;2018;12;3782299;13551342;178252872;65752147;36978785;6389315;14621481;54511142;27309037;0;27309037;91204355;1801422;89402933;3275910;10169838;327545655;9080099;1385590;9608590;140960718;161034997;488580653
533;AC;201812;2018;12;258260.15;15486030.69;67122695.06;25597372.55;25733195.62;585258.78;6829065.46;8377802.65;116642651.71;0;116642651.71;33113184.62;27688563.1;5424621.52;13526835.64;0;246149657.87;1893470.47;590521.35;676941.17;0;3160932.99;249310590.86
